QDot_gridded,T_gridded,HTC_gridded
2.2303146313614914,326.95572413793104,782.1954966916285
2.2303146313614914,344.0944482758621,942.2177829536433
2.2303146313614914,361.2331724137931,1118.0825412808483
2.2303146313614914,378.37189655172415,1326.7465181116172
2.2303146313614914,395.5106206896552,1541.160563757075
2.2303146313614914,412.6493448275862,1772.8310991956455
2.2303146313614914,429.78806896551725,1922.1514814592206
2.2303146313614914,446.9267931034483,1977.9813575138187
2.2303146313614914,464.0655172413793,2029.8377256654471
2.2303146313614914,481.20424137931036,2011.857213822232
2.2303146313614914,498.3429655172414,1917.7790684368429
2.2303146313614914,515.4816896551724,1823.7009230514534
2.2303146313614914,532.6204137931035,1675.3702917617247
2.2303146313614914,549.7591379310345,1336.9239249010102
2.2303146313614914,566.8978620689655,998.4775580402957
2.2303146313614914,584.0365862068966,684.3950727227402
2.2303146313614914,601.1753103448276,564.0210006272689
2.2303146313614914,618.3140344827586,466.33773758811105
2.2303146313614914,635.4527586206897,362.81848098110896
2.2303146313614914,652.5914827586207,329.41031900926305
2.2303146313614914,669.7302068965517,334.7052003348974
2.2303146313614914,686.8689310344828,335.23504917108113
2.2303146313614914,704.0076551724138,302.9846180206184
2.2303146313614914,721.1463793103449,250.60585402819407
2.2303146313614914,738.2851034482759,198.22709003576972
2.2303146313614914,755.4238275862069,180.779102637756
2.2303146313614914,772.562551724138,195.17252301682737
2.2303146313614914,789.701275862069,209.56594339589867
2.2303146313614914,806.84,213.85990112382316
2.5638221709358016,309.817,595.9820197586427
2.5638221709358016,326.95572413793104,756.0043060206575
2.5638221709358016,344.0944482758621,931.8690643478626
2.5638221709358016,361.2331724137931,1120.4078003272198
2.5638221709358016,378.37189655172415,1329.0717771579884
2.5638221709358016,395.5106206896552,1560.7423125965593
2.5638221709358016,412.6493448275862,1826.9258276213557
2.5638221709358016,429.78806896551725,1976.2462098849307
2.5638221709358016,446.9267931034483,2028.1025780365594
2.5638221709358016,464.0655172413793,2048.1708829644317
2.5638221709358016,481.20424137931036,2030.1903711212167
2.5638221709358016,498.3429655172414,1936.1122257358272
2.5638221709358016,515.4816896551724,1811.0621245836148
2.5638221709358016,532.6204137931035,1658.8599988230337
2.5638221709358016,549.7591379310345,1320.4136319623194
2.5638221709358016,566.8978620689655,1006.3311466447634
2.5638221709358016,584.0365862068966,704.4306020987884
2.5638221709358016,601.1753103448276,584.056530003317
2.5638221709358016,618.3140344827586,480.537273396315
2.5638221709358016,635.4527586206897,369.7230248295077
2.5638221709358016,652.5914827586207,336.31486285766186
2.5638221709358016,669.7302068965517,336.8447116938455
2.5638221709358016,686.8689310344828,320.696946816952
2.5638221709358016,704.0076551724138,288.4465156664893
2.5638221709358016,721.1463793103449,236.06775167406494
2.5638221709358016,738.2851034482759,209.52221919688395
2.5638221709358016,755.4238275862069,192.0742317988703
2.5638221709358016,772.562551724138,206.4676521779416
2.5638221709358016,789.701275862069,210.7616099058661
2.5638221709358016,806.84,212.1700068763201
2.8973297105101112,309.817,569.7908290876718
2.8973297105101112,326.95572413793104,745.6555874148769
2.8973297105101112,344.0944482758621,934.1943233942341
2.8973297105101112,361.2331724137931,1122.733059373591
2.8973297105101112,378.37189655172415,1348.6535259974728
2.8973297105101112,395.5106206896552,1614.8370410222694
2.8973297105101112,412.6493448275862,1881.0205560470658
2.8973297105101112,429.78806896551725,2026.3674304076717
2.8973297105101112,446.9267931034483,2046.4357353355438
2.8973297105101112,464.0655172413793,2066.5040402634163
2.8973297105101112,481.20424137931036,2048.523528420201
2.8973297105101112,498.3429655172414,1923.4734272679887
2.8973297105101112,515.4816896551724,1794.5518316449234
2.8973297105101112,532.6204137931035,1642.3497058843418
2.8973297105101112,549.7591379310345,1328.2672205667864
2.8973297105101112,566.8978620689655,1026.3666760208116
2.8973297105101112,584.0365862068966,724.4661314748367
2.8973297105101112,601.1753103448276,598.256065811521
2.8973297105101112,618.3140344827586,487.4418172447138
2.8973297105101112,635.4527586206897,376.62756867790654
2.8973297105101112,652.5914827586207,338.45437421660995
2.8973297105101112,669.7302068965517,322.3066093397164
2.8973297105101112,686.8689310344828,306.1588444628229
2.8973297105101112,704.0076551724138,273.9084133123601
2.8973297105101112,721.1463793103449,247.36288083517917
2.8973297105101112,738.2851034482759,220.8173483579982
2.8973297105101112,755.4238275862069,203.36936095998453
2.8973297105101112,772.562551724138,207.66331868790903
2.8973297105101112,789.701275862069,209.07171565836308
2.8973297105101112,806.84,210.4801126288171
3.230837250084421,309.817,558.7688773027262
3.230837250084421,326.95572413793104,747.3076132820834
3.230837250084421,344.0944482758621,935.8463492614405
3.230837250084421,361.2331724137931,1142.0112405157545
3.230837250084421,378.37189655172415,1402.6911303804243
3.230837250084421,395.5106206896552,1668.8746454052205
3.230837250084421,412.6493448275862,1933.5632614788915
3.230837250084421,429.78806896551725,2057.0365084231166
3.230837250084421,446.9267931034483,2077.1048133509885
3.230837250084421,464.0655172413793,2097.1731182788612
3.230837250084421,481.20424137931036,2045.2408178222179
3.230837250084421,498.3429655172414,1916.3192221991526
3.230837250084421,515.4816896551724,1787.3976265760875
3.230837250084421,532.6204137931035,1701.4892668912466
3.230837250084421,549.7591379310345,1399.588722345272
3.230837250084421,566.8978620689655,1097.6881777992971
3.230837250084421,584.0365862068966,750.9506640568599
3.230837250084421,601.1753103448276,607.6953625265846
3.230837250084421,618.3140344827586,496.8811139597773
3.230837250084421,635.4527586206897,384.03894928645735
3.230837250084421,652.5914827586207,333.2938156864907
3.230837250084421,669.7302068965517,317.1460508095971
3.230837250084421,686.8689310344828,300.99828593270365
3.230837250084421,704.0076551724138,277.53095910766643
3.230837250084421,721.1463793103449,250.98542663048553
3.230837250084421,738.2851034482759,224.43989415330455
3.230837250084421,755.4238275862069,205.95436079467308
3.230837250084421,772.562551724138,205.973424440406
3.230837250084421,789.701275862069,207.38182141086
3.230837250084421,806.84,208.790218381314
3.5643447896587306,309.817,559.882316626601
3.5643447896587306,326.95572413793104,748.4210526059582
3.5643447896587306,344.0944482758621,954.585943860272
3.5643447896587306,361.2331724137931,1196.0031456644988
3.5643447896587306,378.37189655172415,1456.6830355291686
3.5643447896587306,395.5106206896552,1721.3716516028398
3.5643447896587306,412.6493448275862,1974.1010760675051
3.5643447896587306,429.78806896551725,2097.5743230117296
3.5643447896587306,446.9267931034483,2117.642627939602
3.5643447896587306,464.0655172413793,2101.9712445460837
3.5643447896587306,481.20424137931036,2045.5714830492666
3.5643447896587306,498.3429655172414,1916.6498874262015
3.5643447896587306,515.4816896551724,1862.4080347853937
3.5643447896587306,532.6204137931035,1813.8395465916817
3.5643447896587306,549.7591379310345,1511.9390020457067
3.5643447896587306,566.8978620689655,1165.2014883032698
3.5643447896587306,584.0365862068966,762.4177630652557
3.5643447896587306,601.1753103448276,619.1624615349801
3.5643447896587306,618.3140344827586,506.32029686166027
3.5643447896587306,635.4527586206897,386.3804258155461
3.5643447896587306,652.5914827586207,335.6352922155792
3.5643447896587306,669.7302068965517,319.4875273386857
3.5643447896587306,686.8689310344828,298.48276503536357
3.5643447896587306,704.0076551724138,275.01543821032647
3.5643447896587306,721.1463793103449,248.46990573314548
3.5643447896587306,738.2851034482759,225.8083050746315
3.5643447896587306,755.4238275862069,208.43246652133348
3.5643447896587306,772.562551724138,205.67286351762408
3.5643447896587306,789.701275862069,205.69192716335698
3.5643447896587306,806.84,207.10032413381094
3.8978523292330403,309.817,560.9957559504757
3.8978523292330403,326.95572413793104,767.1606472047896
3.8978523292330403,344.0944482758621,1008.5778490090165
3.8978523292330403,361.2331724137931,1249.9950508132433
3.8978523292330403,378.37189655172415,1509.1800417267873
3.8978523292330403,395.5106206896552,1761.9094661914528
3.8978523292330403,412.6493448275862,2014.6388906561183
3.8978523292330403,429.78806896551725,2138.112137600343
3.8978523292330403,446.9267931034483,2122.4407542068243
3.8978523292330403,464.0655172413793,2102.301909773132
3.8978523292330403,481.20424137931036,2045.9021482763153
3.8978523292330403,498.3429655172414,1991.660295635508
3.8978523292330403,515.4816896551724,1974.7583144858286
3.8978523292330403,532.6204137931035,1926.1898262921165
3.8978523292330403,549.7591379310345,1579.4523125496796
3.8978523292330403,566.8978620689655,1176.6685873116655
3.8978523292330403,584.0365862068966,773.8848620736514
3.8978523292330403,601.1753103448276,628.6016444368631
3.8978523292330403,618.3140344827586,508.66177339074886
3.8978523292330403,635.4527586206897,388.7219023446346
3.8978523292330403,652.5914827586207,337.97676874466777
3.8978523292330403,669.7302068965517,316.9720064413457
3.8978523292330403,686.8689310344828,295.9672441380236
3.8978523292330403,704.0076551724138,272.4999173129864
3.8978523292330403,721.1463793103449,249.8383166544725
3.8978523292330403,738.2851034482759,228.28641080129188
3.8978523292330403,755.4238275862069,210.91057224799385
3.8978523292330403,772.562551724138,208.15096924428443
3.8978523292330403,789.701275862069,205.39136624057505
3.8978523292330403,806.84,205.41042988630792
4.23135986880735,309.817,554.2500529793463
4.23135986880735,326.95572413793104,795.6672547835733
4.23135986880735,344.0944482758621,1037.0844565878
4.23135986880735,361.2331724137931,1300.5113222276075
4.23135986880735,378.37189655172415,1594.7462471055574
4.23135986880735,395.5106206896552,1847.4756715702229
4.23135986880735,412.6493448275862,2100.2050960348884
4.23135986880735,429.78806896551725,2170.8372317681515
4.23135986880735,446.9267931034483,2150.6983873344593
4.23135986880735,464.0655172413793,2130.5595429007667
4.23135986880735,481.20424137931036,2155.9035457591253
4.23135986880735,498.3429655172414,2139.0015646094466
4.23135986880735,515.4816896551724,2122.099583459768
4.23135986880735,532.6204137931035,2013.0583817354136
4.23135986880735,549.7591379310345,1610.274656497399
4.23135986880735,566.8978620689655,1207.4909312593848
4.23135986880735,584.0365862068966,800.3319070538865
4.23135986880735,601.1753103448276,646.7772916138186
4.23135986880735,618.3140344827586,526.8374205677045
4.23135986880735,635.4527586206897,406.8975495215903
4.23135986880735,652.5914827586207,356.03037425023984
4.23135986880735,669.7302068965517,335.0256119469179
4.23135986880735,686.8689310344828,314.02084964359574
4.23135986880735,704.0076551724138,280.3184554636604
4.23135986880735,721.1463793103449,258.76654961047984
4.23135986880735,738.2851034482759,237.21464375729923
4.23135986880735,755.4238275862069,216.48503784601087
4.23135986880735,772.562551724138,213.72543484230144
4.23135986880735,789.701275862069,210.96583183859207
4.23135986880735,806.84,209.21229273376844
4.56486740838166,309.817,531.7860654182089
4.56486740838166,326.95572413793104,773.2032672224357
4.56486740838166,344.0944482758621,1036.6301328622426
4.56486740838166,361.2331724137931,1476.1343091866906
4.56486740838166,378.37189655172415,1770.3692340646405
4.56486740838166,395.5106206896552,2023.098658529306
4.56486740838166,412.6493448275862,2194.4846003003922
4.56486740838166,429.78806896551725,2254.9488006969577
4.56486740838166,446.9267931034483,2234.8099562632656
4.56486740838166,464.0655172413793,2303.478897557666
4.56486740838166,481.20424137931036,2373.226793280071
4.56486740838166,498.3429655172414,2356.3248121303923
4.56486740838166,515.4816896551724,2273.7382026720115
4.56486740838166,532.6204137931035,2082.5912155617816
4.56486740838166,549.7591379310345,1679.8074903237668
4.56486740838166,566.8978620689655,1272.6484661182685
4.56486740838166,584.0365862068966,850.1758955265761
4.56486740838166,601.1753103448276,696.6212800865081
4.56486740838166,618.3140344827586,576.681409040394
4.56486740838166,635.4527586206897,466.08940783298635
4.56486740838166,652.5914827586207,415.22223256163596
4.56486740838166,669.7302068965517,394.2174702583138
4.56486740838166,686.8689310344828,344.15230836867346
4.56486740838166,704.0076551724138,302.14694287836164
4.56486740838166,721.1463793103449,280.5950370251811
4.56486740838166,738.2851034482759,253.4535189086833
4.56486740838166,755.4238275862069,228.2522231867411
4.56486740838166,772.562551724138,225.4926201830317
4.56486740838166,789.701275862069,223.73908107820807
4.56486740838166,806.84,223.99766977115607
4.898374947955969,309.817,509.32207785707135
4.898374947955969,326.95572413793104,772.7489434968782
4.898374947955969,344.0944482758621,1212.253119821326
4.898374947955969,361.2331724137931,1651.757296145774
4.898374947955969,378.37189655172415,1945.992221023724
4.898374947955969,395.5106206896552,2117.3781627948097
4.898374947955969,412.6493448275862,2278.5961692291985
4.898374947955969,429.78806896551725,2339.060369625764
4.898374947955969,446.9267931034483,2407.7293109201646
4.898374947955969,464.0655172413793,2520.802145078612
4.898374947955969,481.20424137931036,2590.5500408010166
4.898374947955969,498.3429655172414,2507.963431342636
4.898374947955969,515.4816896551724,2343.2710364983795
4.898374947955969,532.6204137931035,2152.1240493881487
4.898374947955969,549.7591379310345,1744.9650251826506
4.898374947955969,566.8978620689655,1322.4924545909585
4.898374947955969,584.0365862068966,900.0198839992659
4.898374947955969,601.1753103448276,746.4652685591975
4.898374947955969,618.3140344827586,635.8732673517899
4.898374947955969,635.4527586206897,525.2812661443824
4.898374947955969,652.5914827586207,474.41409087303197
4.898374947955969,669.7302068965517,424.3489289833916
4.898374947955969,686.8689310344828,365.98079578337473
4.898374947955969,704.0076551724138,323.9754302930629
4.898374947955969,721.1463793103449,296.83391217656504
4.898374947955969,738.2851034482759,265.22070424941353
4.898374947955969,755.4238275862069,240.01940852747134
4.898374947955969,772.562551724138,238.2658694226477
4.898374947955969,789.701275862069,238.52445811559573
4.898374947955969,806.84,238.78304680854367
5.231882487530279,309.817,507.5447840659784
5.231882487530279,326.95572413793104,947.048960390426
5.231882487530279,344.0944482758621,1386.5531367148737
5.231882487530279,361.2331724137931,1826.057313039321
5.231882487530279,378.37189655172415,2020.993720091993
5.231882487530279,395.5106206896552,2182.2117265263814
5.231882487530279,412.6493448275862,2343.42973296077
5.231882487530279,429.78806896551725,2504.0545865469026
5.231882487530279,446.9267931034483,2617.1274207053493
5.231882487530279,464.0655172413793,2730.200254863796
5.231882487530279,481.20424137931036,2760.456268372995
5.231882487530279,498.3429655172414,2595.763873528738
5.231882487530279,515.4816896551724,2431.071478684481
5.231882487530279,532.6204137931035,2237.736842090509
5.231882487530279,549.7591379310345,1815.2642714988165
5.231882487530279,566.8978620689655,1392.7917009071243
5.231882487530279,584.0365862068966,970.3191303154317
5.231882487530279,601.1753103448276,819.0188034620362
5.231882487530279,618.3140344827586,708.4268022546286
5.231882487530279,635.4527586206897,597.8348010472212
5.231882487530279,652.5914827586207,504.8409026812485
5.231882487530279,669.7302068965517,446.4727694812316
5.231882487530279,686.8689310344828,388.1046362812148
5.231882487530279,704.0076551724138,341.7924992006144
5.231882487530279,721.1463793103449,310.1792912734628
5.231882487530279,738.2851034482759,278.5660833463112
5.231882487530279,755.4238275862069,251.89137689478935
5.231882487530279,772.562551724138,252.1499655877373
5.231882487530279,789.701275862069,252.4085542806853
5.231882487530279,806.84,252.7924276662589
5.565390027104589,309.817,671.26104043524
5.565390027104589,326.95572413793104,1110.7652167596875
5.565390027104589,344.0944482758621,1550.269393084135
5.565390027104589,361.2331724137931,1764.7898056614154
5.565390027104589,378.37189655172415,1931.6032422456917
5.565390027104589,395.5106206896552,2092.8212486800803
5.565390027104589,412.6493448275862,2485.682776004236
5.565390027104589,429.78806896551725,2650.051594446001
5.565390027104589,446.9267931034483,2763.1244286044484
5.565390027104589,464.0655172413793,2876.1972627628957
5.565390027104589,481.20424137931036,2866.8854176217246
5.565390027104589,498.3429655172414,2829.705182592713
5.565390027104589,515.4816896551724,2665.012787748456
5.565390027104589,532.6204137931035,2471.678151154484
5.565390027104589,549.7591379310345,2049.2055805627915
5.565390027104589,566.8978620689655,1626.733009971099
5.565390027104589,584.0365862068966,1149.7660779498106
5.565390027104589,601.1753103448276,998.4657510964154
5.565390027104589,618.3140344827586,887.8737498890077
5.565390027104589,635.4527586206897,656.7570845371545
5.565390027104589,652.5914827586207,529.3275678441978
5.565390027104589,669.7302068965517,470.9594346441811
5.565390027104589,686.8689310344828,413.4158925459909
5.565390027104589,704.0076551724138,367.76342834685215
5.565390027104589,721.1463793103449,336.1502204197005
5.565390027104589,738.2851034482759,298.1046525060381
5.565390027104589,755.4238275862069,258.56522608149464
5.565390027104589,772.562551724138,258.8238147744426
5.565390027104589,789.701275862069,259.20768816001623
5.565390027104589,806.84,260.59383908659464
5.898897566678898,309.817,834.9772968045013
5.898897566678898,326.95572413793104,1274.481473128949
5.898897566678898,344.0944482758621,1489.0018857062296
5.898897566678898,361.2331724137931,1675.399327815114
5.898897566678898,378.37189655172415,1842.2127643993906
5.898897566678898,395.5106206896552,2235.0742917235466
5.898897566678898,412.6493448275862,2743.7575794925856
5.898897566678898,429.78806896551725,2845.860955940322
5.898897566678898,446.9267931034483,2909.1214365035466
5.898897566678898,464.0655172413793,3022.194270661994
5.898897566678898,481.20424137931036,3012.8824255208237
5.898897566678898,498.3429655172414,2857.3196162587674
5.898897566678898,515.4816896551724,2898.954096812431
5.898897566678898,532.6204137931035,2705.6194602184587
5.898897566678898,549.7591379310345,2283.146889626766
5.898897566678898,566.8978620689655,1806.1799576054782
5.898897566678898,584.0365862068966,1329.2130255841903
5.898897566678898,601.1753103448276,1177.9126987307945
5.898897566678898,618.3140344827586,946.7960333789415
5.898897566678898,635.4527586206897,681.2437497001041
5.898897566678898,652.5914827586207,553.8142330071473
5.898897566678898,669.7302068965517,496.27069090895725
5.898897566678898,686.8689310344828,439.3868216922287
5.898897566678898,704.0076551724138,393.7343574930899
5.898897566678898,721.1463793103449,355.6887895794274
5.898897566678898,738.2851034482759,304.7785016927434
5.898897566678898,755.4238275862069,265.23907526819994
5.898897566678898,772.562551724138,265.62294865377356
5.898897566678898,789.701275862069,267.009099580352
5.898897566678898,806.84,268.3952505069303
6.232405106253208,309.817,998.6935531737629
6.232405106253208,326.95572413793104,1213.2139657510438
6.232405106253208,344.0944482758621,1399.611407859928
6.232405106253208,361.2331724137931,1586.0088499688127
6.232405106253208,378.37189655172415,1984.4658074428562
6.232405106253208,395.5106206896552,2493.1490952118957
6.232405106253208,412.6493448275862,3001.832382980935
6.232405106253208,429.78806896551725,3103.935759428671
6.232405106253208,446.9267931034483,3055.1184444026458
6.232405106253208,464.0655172413793,3168.1912785610925
6.232405106253208,481.20424137931036,3158.879433419923
6.232405106253208,498.3429655172414,2904.7982296795194
6.232405106253208,515.4816896551724,2926.5685304784856
6.232405106253208,532.6204137931035,2939.5607692824333
6.232405106253208,549.7591379310345,2462.5938372611454
6.232405106253208,566.8978620689655,1985.6269052398577
6.232405106253208,584.0365862068966,1508.6599732185693
6.232405106253208,601.1753103448276,1236.8349822207285
6.232405106253208,618.3140344827586,971.282698541891
6.232405106253208,635.4527586206897,705.7304148630535
6.232405106253208,652.5914827586207,579.1254892719235
6.232405106253208,669.7302068965517,522.241620055195
6.232405106253208,686.8689310344828,465.3577508384664
6.232405106253208,704.0076551724138,413.2729266528167
6.232405106253208,721.1463793103449,362.3626387661327
6.232405106253208,738.2851034482759,311.4523508794488
6.232405106253208,755.4238275862069,272.03820914753095
6.232405106253208,772.562551724138,273.4243600741093
6.232405106253208,789.701275862069,274.81051100068765
6.232405106253208,806.84,276.1966619272661
6.565912645827518,309.817,1129.9002044022075
6.565912645827518,326.95572413793104,1316.297646511092
6.565912645827518,344.0944482758621,1502.6950886199763
6.565912645827518,361.2331724137931,1618.8830703687036
6.565912645827518,378.37189655172415,2242.5406109312057
6.565912645827518,395.5106206896552,2751.223898700245
6.565912645827518,412.6493448275862,3259.9071864692846
6.565912645827518,429.78806896551725,3362.0105629170207
6.565912645827518,446.9267931034483,3201.115452301744
6.565912645827518,464.0655172413793,3314.188286460191
6.565912645827518,481.20424137931036,3304.8764413190206
6.565912645827518,498.3429655172414,3050.795237578618
6.565912645827518,515.4816896551724,2895.2324283165617
6.565912645827518,532.6204137931035,2931.6450059867657
6.565912645827518,549.7591379310345,2454.6780739654773
6.565912645827518,566.8978620689655,1977.7111419441894
6.565912645827518,584.0365862068966,1620.8944208769826
6.565912645827518,601.1753103448276,1349.0159365662334
6.565912645827518,618.3140344827586,1083.463652887396
6.565912645827518,635.4527586206897,776.027684545474
6.565912645827518,652.5914827586207,624.4574663768592
6.565912645827518,669.7302068965517,567.5735971601306
6.565912645827518,686.8689310344828,492.3493126561514
6.565912645827518,704.0076551724138,407.55300966291367
6.565912645827518,721.1463793103449,356.6427217762297
6.565912645827518,738.2851034482759,309.0051726933365
6.565912645827518,755.4238275862069,292.625487280579
6.565912645827518,772.562551724138,294.01163820715743
6.565912645827518,789.701275862069,295.39778913373584
6.565912645827518,806.84,288.8466414274457
6.899420185401827,309.817,1257.0431549880493
6.899420185401827,326.95572413793104,1443.4405970969337
6.899420185401827,344.0944482758621,1589.0660642642413
6.899420185401827,361.2331724137931,1618.6337163503745
6.899420185401827,378.37189655172415,2500.6154144195557
6.899420185401827,395.5106206896552,3009.298702188595
6.899420185401827,412.6493448275862,3517.9819899576346
6.899420185401827,429.78806896551725,3620.08536640537
6.899420185401827,446.9267931034483,3396.924813796065
6.899420185401827,464.0655172413793,3460.18529435929
6.899420185401827,481.20424137931036,3450.87344921812
6.899420185401827,498.3429655172414,3196.792245477717
6.899420185401827,515.4816896551724,2942.711041737314
6.899420185401827,532.6204137931035,2900.3089038248418
6.899420185401827,549.7591379310345,2423.341971803554
6.899420185401827,566.8978620689655,2066.5252507363475
6.899420185401827,584.0365862068966,1744.0371613703069
6.899420185401827,601.1753103448276,1472.1586770595577
6.899420185401827,618.3140344827586,1164.7227087176361
6.899420185401827,635.4527586206897,823.779792645247
6.899420185401827,652.5914827586207,672.2095744766322
6.899420185401827,669.7302068965517,596.9852899726528
6.899420185401827,686.8689310344828,485.0801748941723
6.899420185401827,704.0076551724138,400.2838719009345
6.899420185401827,721.1463793103449,352.6463228180413
6.899420185401827,738.2851034482759,331.1906841654736
6.899420185401827,755.4238275862069,314.8109987527163
6.899420185401827,772.562551724138,316.1971496792946
6.899420185401827,789.701275862069,309.64600197300456
6.899420185401827,806.84,302.1026919376059
7.232927724976138,309.817,1384.1861055738916
7.232927724976138,326.95572413793104,1529.811572741199
