QDot,T,HTC
2.8062403462748486,561.428,355.99282039258196
4.2439529293483576,741.1379999999999,238.52369489783146
4.255956000277597,637.764,295.7325182027167
2.813870245413954,553.803,443.9876097957437
4.226280640440706,740.9269999999999,213.7650806406505
4.237241458918726,645.5419999999999,243.45353689002525
2.766712975536711,564.5989999999999,393.0680089462542
2.3197866772852076,480.02099999999996,825.0448095709519
4.241634521130972,736.3789999999999,238.53356131095353
4.242286500115549,631.944,363.92589564311396
2.775006846339768,541.251,572.2741047588447
2.2969682215024427,429.847,1139.4189121770046
6.438503095226416,739.2470000000001,320.5392613063726
6.363675922985607,733.3530000000001,206.55703275971473
5.0929221170833,787.2135726164857,200.14274163178771
5.128700796772057,786.3740578655814,222.89047932124606
7.639421095450742,786.1039399201516,213.73316893694624
9.668275469457637,786.0392453924163,246.47249863521117
5.053488623801356,783.8692959528358,168.42254001468777
5.022832283298037,748.0868020704636,185.68662061378623
7.788950461308635,783.078498771886,217.64948368761867
7.790027426979228,737.8288199596598,280.13382744444476
9.758230102154892,777.3984503857185,209.4706598176994
9.808208114559115,730.0545448855935,369.3636684044784
9.695772905664413,779.6731712113127,250.3243114781987
9.642074310533612,729.0674206020201,316.39798542438587
6.386773915954248,670.7825022664124,327.2976956277986
5.273847374867611,630.4087380317312,518.3251628340053
9.725307916982478,780.9938771136472,283.9848145201015
9.658618566902842,730.9239762827231,305.91409076556386
6.391586000603867,678.7039777668692,311.5940360249965
5.265901943073542,631.9351273849093,188.09095600429202
7.731809589335022,782.5041722173025,360.3349606092767
7.70635144239148,725.8867429232293,279.68509095186255
5.136551484073723,675.3054089952909,508.6912753506558
4.978499655512875,782.1805821056334,263.74806727851274
4.9627419163670226,737.6120585848071,199.38784621957896
3.289938176755305,698.2355218100528,256.64381582610736
2.7564228145587277,658.1941254026158,178.44607041911013
7.665274015253372,783.1577740038888,383.85277064533545
7.765654048149842,726.976856433381,299.8156074825646
5.0733728931940405,680.7613962845267,542.5497573463758
4.178048723017989,618.3343689729468,263.6244516088067
4.980480479833517,779.7280483766167,286.3789560118154
4.988200444569353,734.3492478160913,211.1229101292452
3.277962385865361,697.3645465611401,252.9152298600975
2.7326792675668443,658.786042956608,191.93959662354817
7.630382180691066,778.1359178183889,329.0552948621724
7.622992102438038,726.7520126325267,369.4886171641364
5.044525148021731,669.8912952181333,384.83013579776764
4.182385724252015,624.9154156257575,300.68539515216867
4.952383937935364,778.3166475018636,244.56674011066292
4.943824666058173,736.3358722056646,213.41875465785176
3.2830194550882834,694.8124776140014,276.5720343291736
2.726428969365227,657.4096578779461,238.36820141094097
7.72192260898611,777.1063244692978,424.24134505040786
7.7265433179468195,718.926552157561,457.85062204991766
5.046698451397566,660.1452662561468,425.67687463694284
4.19159269044838,611.3305552344157,209.2323209856749
7.6907814628221125,789.3673819338472,350.1141493085696
7.769124400602894,737.8602693154529,471.852778043047
5.080046195316363,673.8906277599924,388.5924436777268
4.179852761745079,627.0785054319033,366.2511543581518
7.690861626968154,794.8492631260531,317.7726011726188
7.774334500162312,748.3045225709461,435.5449519272664
5.072848394110708,688.1029014897936,427.04457595431006
4.194546735971155,639.871538849211,308.6384222449617
5.0881685225222135,791.6701815226221,252.52233753997956
5.040009193596942,760.3228059875985,264.00685630174496
3.311969619704023,729.0915211647305,208.1271907120148
7.721320248063499,794.5929500267583,310.40189327985183
7.774648175586565,761.4163624742728,332.04207309156135
5.09395512664004,722.0143603412998,319.38691935483223
5.017893430829888,795.9038670877455,347.3850793837697
4.97602764146345,766.429982453602,300.39848062354906
3.3208724038041746,734.1701028917156,269.0872500191645
2.730460437108707,707.1157708134829,195.05019567750662
7.719815567311074,794.3361525435162,330.99778284961786
7.660736677007306,755.5769245932975,538.8671971273528
5.116454853944739,704.9946162167996,445.6120051739558
4.213675171043521,669.014727917988,400.80635380258417
5.060611965415912,761.7689276712883,374.07086963796974
5.059210932852241,689.0986346926472,398.936008835002
7.7519529229104815,769.5277899125581,358.0034855149097
7.778464370501137,702.9003057418314,418.03492536638674
5.049955912685265,759.4049245414194,312.0737743868391
4.971883074641418,691.7851845968703,270.43432975040935
3.3032839402591074,639.3984701454385,310.84477807517635
7.786830906045843,760.5234828835506,271.47899499262064
7.740518391085719,692.4701915288128,532.3317803741188
5.14247209689572,601.921534466265,497.76899615145396
4.0195809734720065,586.0194765771687,355.2631445010385
2.6675726273445255,519.6430934190465,1903.194161467618
1.8997430787263039,341.305979672357,777.7976677238701
1.898168678551102,318.65229484608443,270.0603288631064
5.135187726903395,583.4106943779382,417.93235032582453
3.381857281729625,506.6884584799378,2850.986638422077
2.4267585949643933,331.22515775394726,673.906369873332
2.4210257866071365,316.8350788759486,260.5817815268173
6.253271395555636,585.0663444311012,392.3423722144613
4.171405303779323,504.879874591761,2666.982657373965
2.9402309863961067,331.0881041171731,883.7471373624301
2.9292319722625826,316.38389383870873,371.1751200949342
7.32523557694384,587.5205366908592,596.8346880879515
4.818190829169825,458.1451931827098,2665.4053750909297
3.465684497368473,328.46870377837666,1099.5373078142538
3.4450304360035493,315.1429903516207,305.2357587603721
5.52963773411744,348.0216783623499,1505.051405444772
3.9387367048792097,318.800487026422,763.5109533834683
3.995763698636023,313.6703957715592,281.1299041577279
6.280078852217412,337.17786119130517,1590.810239317142
4.4892092507672325,315.8218741469526,772.7655828610655
4.445059832703482,312.69538663530403,287.29610504582377
10.485738139235702,586.3059547299056,3185.0630809092363
6.951009134238776,326.4589361968609,1393.2338814511756
4.951330606248864,314.1822513468922,646.805664125826
5.018122752066508,312.2285663987942,319.4449956373122
2.7051801782720157,461.74105204506134,376.5835380324699
1.918270008573111,389.34223836905335,1322.7966260565652
1.9078008872084715,329.20269827994656,453.2315045371457
3.447595438551318,543.0950640617316,2431.3317633727465
2.469730364177994,345.6917174639836,660.3073479283541
2.4533595172788214,323.24458795007274,360.43058008425885
4.178436729917007,542.0922781614211,2443.6112732811134
2.9661953056805603,340.1998010880223,789.9357191484252
2.9612491427970324,320.7930819483853,418.69969553501653
4.927568227052138,545.3841516033259,2821.307225630503
3.4628193907581566,340.13003131890105,1026.7476772624773
3.483263804999327,319.8415088836035,339.22814179349297
5.65086887727336,541.9942294801019,2584.0626283209517
4.013390400106214,332.39859182953575,1033.8601652875038
4.020718535946757,318.1575992352946,250.99726478424117
6.320563600895936,544.622919671277,3020.9097115110535
4.558106453695258,327.98103706008067,937.2858582655062
4.516474767293274,317.4762313799029,417.6136148871789
7.025951340465355,543.3304152084809,3008.0593965969056
5.00410294414687,325.4841087611013,741.7801922161233
4.995980532642291,317.04287229297705,514.2101069676455
5.19244501741583,560.1359511547921,331.6195037809981
2.8441156663934413,500.5116777399692,1017.8870642477756
2.466049322456079,395.2480086328924,1338.9053874515616
6.2739408103059064,558.7710705777553,2585.0744238312964
3.4205926514899976,389.5970794246664,1329.7657837698853
2.967979176162279,326.8867707191659,364.43921069997305
7.402018655805143,555.7789447481932,2871.99535199804
4.004864642059425,329.8965442250395,541.2084283246296
3.4615904180392674,317.8443311517489,298.74909465750517
8.448193503273401,557.7978328267968,3648.737979283737
4.597103423156802,324.30494940883307,685.4945935844908
3.990835367235747,315.59155557082045,256.7119603829535
2.272877437361591,524.8553401530855,377.90871403482674
1.956449006076142,470.8577553697818,2162.256008327139
2.856332892713906,524.7746851746122,535.7463367828134
2.4776135411515865,459.06023961236406,2182.0277708619287
3.459000231534577,528.7626589664465,584.9580406470964
3.012131994853789,438.89290334327495,1817.553143270793
4.071438996879089,527.3385062842201,532.5614073292172
3.544086750166002,455.4780486551369,2310.8255091066685
4.695490953652302,526.433675418592,2781.8394843658134
4.023492060560613,336.7221368437858,743.4047143083538
5.236671312962781,525.3390994090175,2838.300096925364
4.584961752329155,334.65328855001763,726.710473831395
5.821260511983267,522.273275807287,2805.6101883617475
5.099058491431827,331.501137744189,694.4906092855351
5.097586916365361,569.9717833621531,2557.716355199859
3.3746327911846783,347.0456187150426,1176.6360513351626
2.4435510284320654,320.5354852384582,339.91522059428587
2.4214728633324754,315.85184148877624,274.4698898450663
4.111911802913753,337.89707642582636,1091.2403742889944
2.9433454636920002,318.25404119055247,389.39931079022057
2.949912161636793,314.9231895465191,175.16284277142591
2.6944951239383177,523.6377759810532,2392.683341507385
1.925818851053882,343.73048813052293,621.3098213577777
1.9064348258386923,322.3683416138553,350.44552055595875
3.4115121221229385,525.0847969826726,2233.288754306289
2.4403428937219944,337.74748444685025,739.5328247649893
2.436449979176441,320.3796226474127,351.1366119426073
4.140637696805452,524.2443378959811,2457.399857316686
2.9933075092707524,336.9209386508028,812.607549654231
2.9806244187233397,319.9044640905024,275.7494375629292
4.041626324810542,556.4521251987081,984.4547651287226
2.206381883646431,465.13554052812725,2105.4420076246197
1.9092736077366983,338.48348354008664,697.8929463196846
2.8095156403757424,451.4736145283712,1981.503481313139
2.431586368358655,335.8337205357043,670.911461846459
6.3155016182985015,557.6262832199338,3365.3200520555233
3.449057941027951,347.5768268134892,964.007565226199
2.9536215806274058,323.39583117647373,277.87297155586043
2.223365877363709,522.9964451937477,531.2890196438752
1.9285887034219023,452.15419508287613,2098.401983738252
2.829013342096026,524.001639314216,785.9883007810762
2.456446979541017,432.02345909942585,1829.9753292189162
3.438905908911989,523.01632278847,833.2852998039402
2.9862176023274483,428.90291754438147,1981.2896481106864
4.076482513982388,713.7546401799639,534.9548066903336
2.6523996036623485,592.2493811918296,974.1412153592511
1.8998497857332728,447.45837664453086,1661.103989414482
1.9167874965371057,337.5789227775943,778.6590046370887
5.127426731842681,708.8396794528546,488.56978381934306
3.3796028687182003,487.0959793998978,381.2105174691137
2.415319334697104,380.60537347539344,1067.9679551587908
2.437291565504408,328.04159276839624,321.2746729488143
6.187599962231566,707.716564944056,542.6264450451763
4.12733543912244,554.1562129276858,2788.468507874612
2.9588869542895684,334.5035426314355,717.1263485520989
2.935370638121261,320.6991939939884,224.6281539973003
4.037694808965386,621.1805017355389,532.2377292987193
2.66106391197353,511.72196761193203,2343.3762188042638
1.8761071144135129,343.23071591425816,902.0058150491302
1.8923762958984451,325.3576378005497,282.8151469808578
5.175699160068758,614.4990613825648,869.642483167194
3.3816875865714175,461.14560839484284,2279.3850811900857
2.410176715903152,336.6070649206982,922.6194773082624
2.4315351249308983,321.3139062557622,282.18349245335804
6.1696871640172555,626.2287237571425,883.5132820988729
4.138124075125519,415.53709425039256,2579.016617102673
2.928530217106123,323.61002541141534,559.6914081414442
2.9443298985626076,319.0688822860501,241.31893395231884
7.2656831274602665,620.2717032146066,942.7472892594621
4.865797624677434,398.15843528091904,2539.347172136217
3.4730010542009997,320.42014531274367,500.218547557054
3.4694224961371094,317.14542978031824,154.22732509842757
5.542006403127906,329.08413774363896,1082.4693075955017
3.956996682959626,317.5415432753211,444.81783401723965
3.9393104028701376,315.88656021749887,169.8561141578366
9.377727800642901,542.0210674437677,3268.4340049272073
6.2956313488811535,327.9434734965189,938.2197553262192
4.492355979170372,317.3608195800963,397.89956659081327
4.48685531552898,316.57153646633293,136.251854880226
7.015531984049701,327.0801143234199,1007.5232357839353
4.973738103974881,316.54701507048327,344.22082163457105
4.994172069565437,315.79008190423986,175.53567007360212
2.686175409887315,594.8413759988139,1013.9336133506235
1.9209332454276289,459.49160696039576,1664.6041353264857
1.9269466513705222,335.6514030343795,460.9745688119861
3.4384730143890696,609.938676257214,717.4101442861879
2.4604808790975947,440.1392353020424,1839.7145687169213
2.458565901053493,333.17281952089564,522.5841966647656
2.9847297986149486,444.013629099397,1972.9691584424606
2.9915073303093678,332.7993628027003,422.5390081442785
4.889889556600308,628.6833967263735,680.2512295272356
3.497898726167012,506.26911033601925,2498.0769108716154
3.4757641810929565,332.49421678262706,601.1265456058134
5.618733801495923,628.5858480554916,625.0499013121705
4.013607220197106,365.1745268929416,1574.9953284557255
3.9770093398836783,323.55434642169575,402.79051449462287
2.2237373958399687,633.0348272441518,290.0090406941351
1.9520336212282259,565.5677554482302,917.5563669879223
2.873113773275989,629.8151437672348,384.7384499257607
2.4716775818667296,551.7474280562346,1651.6344363109654
3.4413776407367345,633.4257066436987,372.90236906292165
2.987525774461331,558.425882546617,896.0773467502727
4.088565420599336,630.403223518377,434.4912474159218
3.5299849317843033,551.7346962463951,1804.573293201439
4.677782345079928,628.4984028335779,525.7652187919884
4.04282043897184,544.4602044804833,2233.602983141714
5.260586030629288,628.4781555178765,656.5236497693152
4.5219504228252925,531.9070248995729,2676.6268813188035
5.833063445935952,632.8079627460031,618.1659462708008
5.079220259343677,531.893318036344,3197.761179270072
4.0082994720780825,641.8159686500449,338.05317589467984
2.6241826875590606,557.4233311919944,2264.3221914834703
1.8836161249092545,349.3118069027417,1365.1449374457184
1.907259260015836,321.52445739235964,396.83635008631444
5.167255094505779,641.3699919869631,390.4868410802221
3.3804179843330378,538.0109680150772,2184.5381799508195
2.4238201854517496,347.53661594341145,1676.6753505458926
2.4208485700689657,320.9222081706737,495.4038904242607
6.18557029570296,640.7734693170028,522.9454474520223
4.1548727763944155,489.8255215429617,1797.8846191274863
2.9031194907229434,338.419066179482,1426.1391512295259
2.9532799557655527,319.4145712438334,365.3097322647969
7.259738921407241,643.1978210873133,607.05106986309
4.817344363181398,514.5999075907031,2326.973219154285
3.449093819675424,333.9914477833377,1585.815701936952
3.465168793169825,315.98755951302303,293.42998149625737
8.37475585156394,646.6660683678017,828.3615804196668
5.550581643895248,363.1607668632707,2236.6660689735036
3.938007588862815,319.28715495026415,637.9045637714439
3.969154595207624,315.1960234700498,221.86069733083337
7.024529375637299,329.71541119270324,1585.9212363791235
4.936209547271584,315.61893525013556,479.44525291646977
4.962842641269364,314.22495149874453,306.81537807519237
2.7030950086829715,625.5634661344816,259.3898056051802
1.8942631270276027,552.1500260400759,2362.454138450302
1.9246153936983037,353.3262006998488,1011.507946440692
3.413512973063478,623.8133988586169,395.84177022043525
2.421096311505956,533.3430926353324,2150.9088740935613
2.42978646406525,342.99202233727544,1028.436953934667
4.137957378308596,624.754198035614,405.7667608909255
2.9511266463305277,522.0928941849643,2149.02979078353
2.9435460445051,338.59887745265667,916.5719978682783
4.870123636064012,627.0790850643191,447.3743898288242
3.4512647641281333,511.7221287699912,2320.2609222856363
3.4449063540813136,337.2630353828175,1032.7414171732585
5.610003875366411,628.7355846455264,655.2256279949196
3.973284576521502,378.67853526188367,2566.188379345317
3.997160270476626,324.07268328179333,579.0648843959636
4.993058167655545,334.2987146048992,988.4008732995735
5.010031273962682,320.0629653362825,602.6508821809164
4.04686268117047,645.6102806167248,331.69724535528627
2.1899524534116206,576.6456945563966,301.23151224068374
1.909744138618607,513.8241435932812,1164.1285256899382
5.0958691129803615,652.6519345904981,417.8279894161075
2.8065530111695733,561.2004940791094,907.843099480743
2.439867280537718,410.2097490887882,1817.2436299735518
6.218097653140764,656.4551668581805,530.7614146879862
3.4157042348618614,539.9163720883423,1846.7358798188209
2.9572920872666546,358.7802716103084,958.7624141461158
7.361913741577843,655.1194857344692,622.9420496065532
4.022831873173365,502.22753488821525,1594.6334627479757
3.468664059312613,341.0017592181609,651.1218540553762
8.443398764562279,645.3713476369085,713.8116733154175
4.621997895814229,467.742638876101,1524.303341376296
4.011589338130554,328.3552569262815,675.4616580687666
1.9181983315203848,791.953,251.92771268492453
2.4929043242416946,688.3209999999999,462.5687709944824
9.76333339904143,640.7909999999999,945.0857637783436
1.9202653027407999,562.636,583.6836145979537
9.668745943273212,526.806,6576.4688656525595
9.704045453226444,348.116,1067.9687768024191
1.9153815531836893,768.999,181.76561987193668
2.462046442376637,601.557,690.8530120968414
9.672746828647572,521.869,3674.1487638660037
1.9118126511532558,343.808,956.0524996346214
9.718618372754037,327.288,1605.8817898705925
9.719411061161841,317.437,837.7503354214853
0.9025180077236435,783.761,119.77433447856572
1.16967714814422,705.549,150.38841476788934
4.554929484144033,677.054,327.86231193612736
0.9039830441590395,643.6089999999999,186.55455926847918
