xplot ytrue Bspline_fit Pspline_fit SCP_spline_fit
0.033133133133133125 4.0 3.8771725146674627 3.933725396719145 3.99827396631257
0.033333333333333326 4.0 3.8698012612621455 3.937783042264915 3.998758857541838
0.03353353353353353 4.0 3.8665533492858595 3.943080931857142 3.999408000667992
0.03373373373373373 4.0 3.8685415803263643 3.9497713119038336 4.000245292275727
0.03393393393393393 4.0 3.8768787559714224 3.958006428812997 4.001294628949736
0.03413413413413413 4.0 3.892593249803576 3.967922227813819 4.002577727988144
0.03433433433433433 4.0 3.915269059106805 3.9793757770465135 4.004079023919443
0.03453453453453453 4.0 3.9432777331005298 3.9919900477700874 4.005751655118948
0.034734734734734735 4.0 3.974953224598156 4.00538075220982 4.007547789509787
0.034934934934934936 4.0 4.008629486413089 4.019163602590994 4.009419595015084
0.03513513513513514 4.0 4.042640471358739 4.032954311138889 4.011319239557967
0.03533533533533534 4.0 4.0753201322485095 4.046368590078786 4.013198891061559
0.03553553553553554 4.0 4.105002421895806 4.059022151635965 4.015010717448986
0.03573573573573574 4.0 4.130021293114037 4.070530708035706 4.016706886643372
0.03593593593593594 4.0 4.148710698716608 4.080509971503292 4.018239566567846
0.03613613613613614 4.0 4.159414715877247 4.08857746122251 4.019561155415808
0.036336336336336345 4.0 4.161508845585836 4.09453478109768 4.020647510269877
0.036536536536536546 4.0 4.156275251962434 4.098523829239989 4.021517853702639
0.03673673673673675 4.0 4.145202267762032 4.100723299978577 4.022196097423272
0.03693693693693695 4.0 4.129778225739619 4.101311887642589 4.022706153140964
0.03713713713713715 4.0 4.111491458650187 4.100468286561167 4.023071932564899
0.03733733733733735 4.0 4.091830299248723 4.098371191063451 4.023317347404257
0.03753753753753755 4.0 4.072283080290219 4.095199295478584 4.023466309368224
0.037737737737737725 4.0 4.054338134529665 4.091131294135709 4.023542730165984
0.03793793793793793 4.0 4.039483794722045 4.086345881363966 4.0235705215067155
0.03813813813813813 4.0 4.029208393622355 4.0810217514925 4.023573595099608
0.03833833833833833 4.0 4.024586643867214 4.075303182676154 4.023572237240688
0.03853853853853853 4.0 4.024877828686686 4.069183396261595 4.023570821843201
0.03873873873873873 4.0 4.028843297992358 4.062614181955402 4.023569358395347
0.03893893893893893 4.0 4.035244388250161 4.055547328345378 4.023567856267477
0.039139139139139134 4.0 4.042842435926032 4.04793462401933 4.023566324829943
0.039339339339339335 4.0 4.050398777485901 4.039727857565059 4.02356477345309
0.03953953953953954 4.0 4.056674749395702 4.03087881757037 4.0235632115072715
0.03973973973973974 4.0 4.06043168812137 4.021339292623066 4.0235616483628345
0.03993993993993994 4.0 4.060430930128838 4.011061071310954 4.023560093390132
0.04014014014014014 4.0 4.055433811884038 3.9999959422218354 4.023558555959509
0.04034034034034034 4.0 4.044335223598154 3.9881211290836527 4.0235572187846955
0.04054054054054054 4.0 4.027563414420084 3.975705881874821 4.023558254771545
0.040740740740740744 4.0 4.006526854524986 3.9632061324157544 4.023565109083917
0.040940940940940945 4.0 3.9826499495968872 3.9510808474241683 4.02358124756884
0.041141141141141147 4.0 3.957357105319818 3.93978899361778 4.023610136073343
0.04134134134134135 4.0 3.9320727273778058 3.9297895377143037 4.023655240444453
0.04154154154154155 4.0 3.9082212214548804 3.9215414464314566 4.023720026529199
0.04174174174174175 4.0 3.8872269932350707 3.9155036864869555 4.023807960174612
0.04194194194194195 4.0 3.870514448402405 3.9121352245985146 4.0239225072277165
0.04214214214214215 4.0 3.859507992640913 3.911895027483852 4.024067133535544
0.042342342342342354 4.0 3.8556113230342777 3.9152338441922203 4.024245216302809
0.042542542542542555 4.0 3.859266736255586 3.92222091707023 4.024456017499387
0.042742742742742756 4.0 3.8695688063788762 3.932390679867397 4.024693030224093
0.04294294294294296 4.0 3.8855113603328046 3.9452375874536627 4.024949316331737
0.04314314314314313 4.0 3.90608822504603 3.9602560946989698 4.02521793767713
0.04334334334334333 4.0 3.9302932274472178 3.9769406564732668 4.025491956115086
0.043543543543543534 4.0 3.9571201944650243 3.9947857276464944 4.025764433500414
0.043743743743743735 4.0 3.9855629530281087 4.013285763088597 4.026028431687925
0.043943943943943936 4.0 4.014615330065132 4.0319352176695205 4.0262770125324305
0.04414414414414414 4.0 4.043271152504754 4.0502285462592065 4.026503237888743
0.04434434434434434 4.0 4.070524293831076 4.067660225626195 4.026700170261785
0.04454454454454454 4.0 4.095521119265199 4.083796461099566 4.026863001596377
0.04474474474474474 4.0 4.117899771912692 4.098434778868481 4.026993791169727
0.04494494494494494 4.0 4.137397342158034 4.111419247616967 4.027095979988228
0.045145145145145144 4.0 4.153750920385703 4.122593936029043 4.027173009058275
0.045345345345345345 4.0 4.166697596980173 4.131802912788734 4.027228319386256
0.045545545545545546 4.0 4.175974462325924 4.138890246580063 4.027265351978566
0.04574574574574575 4.0 4.181318606807432 4.143700006087052 4.027287547841596
0.04594594594594595 4.0 4.182467120809174 4.146076259993725 4.027298347981739
0.04614614614614615 4.0 4.179157094715626 4.145863076984103 4.027301193405385
0.04634634634634635 4.0 4.171125618911267 4.142904525742212 4.027299525118929
0.04654654654654655 4.0 4.15822074928032 4.137102192721993 4.027296520611955
0.04674674674674675 4.0 4.141185090790091 4.128821344246012 4.027293233031633
0.046946946946946955 4.0 4.121193291709866 4.118651191622401 4.027289689524512
0.047147147147147156 4.0 4.0994228010452645 4.107182397890764 4.027285910586061
0.04734734734734736 4.0 4.077051067801904 4.095005626090698 4.02728191671174
0.04754754754754756 4.0 4.055255540985399 4.082711539261805 4.027277728397017
0.04774774774774776 4.0 4.035213669601373 4.070890800443689 4.027273366137356
0.04794794794794796 4.0 4.018102902655441 4.060134072675948 4.027268850428222
0.04814814814814816 4.0 4.005100689153222 4.051032018998186 4.027264201765081
0.04834834834834836 4.0 3.997384478100333 4.044175302450002 4.0272594406433955
0.04854854854854854 4.0 3.9960857097069757 4.0401331566235505 4.027254587247369
0.04874874874874874 4.0 4.001137644751465 4.03891674087897 4.027249653655152
0.04894894894894894 4.0 4.011192019252176 4.039940320716281 4.027244643274988
0.04914914914914914 4.0 4.024837867732443 4.042588957254456 4.027239559090928
0.04934934934934934 4.0 4.0406642247155995 4.04624771161247 4.027234404087018
0.04954954954954954 4.0 4.0572601247249835 4.0503016449092994 4.027229181247311
0.049749749749749744 4.0 4.073214602283926 4.054135818263914 4.027223893555852
0.049949949949949946 4.0 4.0871166919157655 4.057135292795291 4.027218543996696
0.05015015015015015 4.0 4.097555428143832 4.058685129622401 4.027213135553886
0.05035035035035035 4.0 4.103119845491466 4.058170389864221 4.027207671211477
0.05055055055055055 4.0 4.102401397656698 4.05497718147628 4.027202153973529
0.05075075075075075 4.0 4.094711377975801 4.048803104778608 4.027196592799534
0.05095095095095095 4.0 4.081083126925002 4.040090932358655 4.027191010895939
0.05115115115115115 4.0 4.062802095187563 4.0293925311081225 4.027185433554967
0.051351351351351354 4.0 4.041153733446743 4.017259767918708 4.027179886068842
0.051551551551551555 4.0 4.017423492385801 4.004244509682112 4.027174393729787
0.05175175175175176 4.0 3.9928968226879995 3.990898623290034 4.027168981830025
0.05195195195195196 4.0 3.968859175036596 3.9777739756341717 4.02716367566178
0.05215215215215216 4.0 3.9465960001148503 3.965422433606225 4.027158500517274
0.05235235235235236 4.0 3.9273927486060245 3.954395864097894 4.027153481688732
0.05255255255255256 4.0 3.912534871193375 3.945246134000876 4.027148644468374
0.05275275275275276 4.0 3.9030904102142006 3.9384456002481465 4.027144010635132
0.052952952952952964 4.0 3.898862848843479 3.9340041488111517 4.027139581532783
0.053153153153153165 4.0 3.8991996598570378 3.9317648948418755 4.027135351136026
0.05335335335335337 4.0 3.9034477042959255 3.931570729770408 4.0271313134096784
0.05355355355355357 4.0 3.91095384320119 3.9332645450268346 4.027127462318553
0.05375375375375377 4.0 3.9210649376138775 3.9366892320412448 4.027123791827464
0.05395395395395394 4.0 3.9331278485750336 3.941687682243725 4.027120295901224
0.054154154154154144 4.0 3.9464894371257113 3.948102787064366 4.027116968504648
0.054354354354354345 4.0 3.9604965643069554 3.9557774379332553 4.0271138036025524
0.054554554554554546 4.0 3.9744960911598115 3.964554526280479 4.027110795159748
0.05475475475475475 4.0 3.987856307031398 3.974274599832136 4.027107936572259
0.05495495495495495 4.0 4.0002968047637655 3.984739782773005 4.027105211911122
0.05515515515515515 4.0 4.011824210783913 3.9957208052170117 4.027102597628364
0.05535535535535535 4.0 4.022453561118661 4.006987477484775 4.027100069952793
0.05555555555555555 4.0 4.03219989179483 4.018309609896905 4.0270976051132115
0.055755755755755754 4.0 4.041078238839241 4.029457012774017 4.027095179338426
0.055955955955955955 4.0 4.049103638278715 4.040199496436723 4.027092768857241
0.056156156156156156 4.0 4.056291126140072 4.0503068712056365 4.02709034989846
0.05635635635635636 4.0 4.0626557384501325 4.059548947401374 4.027087898690889
0.05655655655655656 4.0 4.068212511235718 4.067695535344545 4.027085391463333
0.05675675675675676 4.0 4.072976378972102 4.074517477002141 4.027082804529481
0.05695695695695696 4.0 4.0769528453944 4.079881419764884 4.0270801220858266
0.05715715715715716 4.0 4.080130463374186 4.08382621221201 4.027077342497461
0.057357357357357364 4.0 4.082496016124937 4.086408680604341 4.027074465608669
0.057557557557557565 4.0 4.08403628686013 4.087685651202696 4.027071491263735
0.057757757757757766 4.0 4.084738058793245 4.087713950267894 4.027068419306941
0.05795795795795797 4.0 4.084588115137759 4.086550404060754 4.027065249582572
0.05815815815815817 4.0 4.083573239107151 4.0842518388420945 4.027061981934912
0.05835835835835837 4.0 4.081680213914899 4.0808750808727385 4.027058616208244
0.05855855855855857 4.0 4.078895822774482 4.076476956413503 4.027055152246853
0.05875875875875877 4.0 4.0752068488993745 4.0711142917252054 4.027051589895023
0.058958958958958974 4.0 4.070614047545605 4.0648598829248925 4.0270479320065675
0.05915915915915915 4.0 4.065177629204484 4.057854482661819 4.027044194241762
0.05935935935935935 4.0 4.0589736161320795 4.050256916219135 4.027040395666686
0.05955955955955955 4.0 4.052078030714828 4.042226009029008 4.02703655534744
0.05975975975975975 4.0 4.044566895339164 4.033920586523602 4.02703269235013
0.05995995995995995 4.0 4.036516232391527 4.025499474135084 4.027028825740863
0.06016016016016015 4.0 4.028002064258352 4.017121497295616 4.027024974585741
0.060360360360360354 4.0 4.019100413326077 4.008945481437366 4.027021157950869
0.060560560560560556 4.0 4.009887301981138 4.001130251992496 4.027017394902352
0.06076076076076076 4.0 4.00043875260997 3.993834634393173 4.027013704506295
0.06096096096096096 4.0 3.9908417383187293 3.987208188723403 4.02701010531197
0.06116116116116116 4.0 3.981304387443908 3.981297966244097 4.027006610150584
0.06136136136136136 4.0 3.9721101698648136 3.976087272120666 4.027003228297515
0.06156156156156156 4.0 3.96354369019964 3.9715584514217257 4.026999968974579
0.06176176176176176 4.0 3.9558895530665827 3.967693849215895 4.026996841403599
0.061961961961961964 4.0 3.9494323630838353 3.9644758105717894 4.026993854806392
0.062162162162162166 4.0 3.9444567248695943 3.961886680558029 4.02699101840478
0.06236236236236237 4.0 3.941247243042051 3.9599088042432284 4.02698834142058
0.06256256256256257 4.0 3.940088522219403 3.958524526696008 4.0269858330756145
0.06276276276276277 4.0 3.9412651670198433 3.957716192984984 4.026983502591702
0.06296296296296297 4.0 3.9450531001351226 3.9574663033507416 4.026981495342854
0.06316316316316317 4.0 3.9513505656306203 3.9577641082795627 4.026985879556005
0.06336336336336337 4.0 3.959540597378407 3.958608066603503 4.0270108031162435
0.06356356356356357 4.0 3.968969206840991 3.9599972988557197 4.027070994503573
0.06376376376376378 4.0 3.9789824054808793 3.9619309255693658 4.027181182197992
0.06396396396396398 4.0 3.9889262047605794 3.964408067277597 4.027356094679501
0.06416416416416418 4.0 3.9981466161425994 3.9674278445135682 4.0276104604281
0.06436436436436438 4.0 4.005989651089445 3.9709893778104313 4.027959007923786
0.06456456456456455 4.0 4.011801321063625 3.975091787701345 4.028416465646561
0.06476476476476475 4.0 4.014927637527648 3.9797341947194615 4.028997562076425
0.06496496496496496 4.0 4.01471479441677 3.984915726464355 4.029717021558309
0.06516516516516516 4.0 4.010920824169183 3.9906514593449316 4.030580235643981
0.06536536536536536 4.0 4.004592109502936 3.997006362271226 4.031563400201488
0.06556556556556556 4.0 3.9970262785118242 4.0040551338520824 4.032637017553684
0.06576576576576576 4.0 3.9895209592896475 4.01187247269635 4.033771590023432
0.06596596596596596 4.0 3.9833737799302025 4.020533077412875 4.034937619933587
0.06616616616616616 4.0 3.9798823685272886 4.030111646610503 4.036105609607012
0.06636636636636636 4.0 3.9803443531747016 4.040682878898082 4.037246061366563
0.06656656656656657 4.0 3.9860573619662416 4.052321472884461 4.038329477535102
0.06676676676676677 4.0 3.998319022995705 4.065102127178485 4.039326360435487
0.06696696696696697 4.0 4.018426964356891 4.079099540389001 4.040207212390575
0.06716716716716717 4.0 4.047355115312931 4.094341833530452 4.0409460795569885
0.06736736736736737 4.0 4.083554176369896 4.110494055790902 4.041544632235778
0.06756756756756757 4.0 4.124290600062066 4.127050852833661 4.042017505797827
0.06776776776776777 4.0 4.1668240099060325 4.143505887682658 4.0423794103776585
0.06796796796796797 4.0 4.20841402941838 4.159352823361822 4.042645056109791
0.06816816816816818 4.0 4.246320282115697 4.1740853228950865 4.04282915312875
0.06836836836836838 4.0 4.277802391514572 4.18719704930638 4.042946411569055
0.06856856856856858 4.0 4.300119981131595 4.198181665619636 4.043011541565231
0.06876876876876878 4.0 4.310532674483353 4.206532834858782 4.0430392532517985
0.06896896896896898 4.0 4.306300095086431 4.211744220047749 4.043044256763279
0.06916916916916918 4.0 4.284805198493346 4.213329887224091 4.043040983927144
0.06936936936936938 4.0 4.246484682472661 4.211309087826392 4.043036975595727
0.06956956956956958 4.0 4.194954704361541 4.206227056314592 4.043032597956541
0.06976976976976978 4.0 4.133979909832977 4.198653591808701 4.043027882123166
0.06996996996996996 4.0 4.067324944559973 4.18915849342873 4.0430228592091755
0.07017017017017016 4.0 3.998754454215506 4.17831156029469 4.043017560328152
0.07037037037037036 4.0 3.9320330844725726 4.166682591526589 4.043012016593665
0.07057057057057056 4.0 3.870925481004171 4.154841386244441 4.043006259119299
0.07077077077077076 4.0 3.8191962894832914 4.143357743568256 4.043000319018626
0.07097097097097096 4.0 3.7806101555829263 4.132801462618042 4.042994227405225
0.07117117117117117 4.0 3.758924291934899 4.1237413424965474 4.042988015370804
0.07137137137137137 4.0 3.755987247160873 4.116489396836907 4.042981708391492
0.07157157157157157 4.0 3.7692127004172944 4.110760986308614 4.04297531889536
0.07177177177177177 4.0 3.7953859393677876 4.106186929826445 4.042968857461656
0.07197197197197197 4.0 3.8312922516759738 4.102398046305179 4.042962334669626
0.07217217217217217 4.0 3.873716925005476 4.099025154659591 4.042955761098519
0.07237237237237237 4.0 3.919445247019919 4.09569907380446 4.042949147327583
0.07257257257257257 4.0 3.965262505382924 4.092050622654563 4.042942503936066
0.07277277277277278 4.0 4.007953987758114 4.087710620124676 4.0429358415032155
0.07297297297297298 4.0 4.0443049818091135 4.082309885129577 4.042929170608279
0.07317317317317318 4.0 4.071100775199543 4.075479236584043 4.042922501830502
0.07337337337337338 4.0 4.0857234821177 4.066931714979162 4.042915846478493
0.07357357357357358 4.0 4.088918416265444 4.056843690691716 4.042909219970885
0.07377377377377378 4.0 4.082607913541783 4.04555368610816 4.042902639164695
0.07397397397397398 4.0 4.068715558754794 4.033400395670423 4.042896120918476
0.07417417417417418 4.0 4.049164936712549 4.02072251382044 4.042889682090776
0.07437437437437439 4.0 4.025879632223125 4.0078587350001404 4.0428833395401425
0.07457457457457459 4.0 4.000783230094596 3.9951477536514552 4.042877110125125
0.07477477477477479 4.0 3.975799315135037 3.9829282642163184 4.042871010704272
0.07497497497497499 4.0 3.952851472152523 3.97153896113666 4.042865058136133
0.07517517517517519 4.0 3.933863285955129 3.961318538854413 4.0428592692792575
0.07537537537537536 4.0 3.92066104288737 3.9525918903367563 4.042853660307266
0.07557557557557557 4.0 3.9135413618751125 3.945466930137402 4.04284823662581
0.07577577577577577 4.0 3.9115843996156543 3.9398790215474886 4.042842995077342
0.07597597597597597 4.0 3.913836687876266 3.9357587582697637 4.0428379322676244
0.07617617617617617 4.0 3.9193447584242103 3.933036734006969 4.042833044802411
0.07637637637637637 4.0 3.927155143026752 3.9316435424618463 4.042828329287456
0.07657657657657657 4.0 3.936314373451159 3.9315097773371424 4.042823782328521
0.07677677677677677 4.0 3.9458689814646974 3.9325660323356004 4.04281940053136
0.07697697697697697 4.0 3.9548654988346317 3.9347429011599626 4.042815180501729
0.07717717717717718 4.0 3.9623504573282275 3.937970977512973 4.0428111188453855
0.07737737737737738 4.0 3.967376792822203 3.942180389174905 4.042807212138577
0.07757757757757758 4.0 3.9695416145819777 3.947261673314417 4.0428034544499605
0.07777777777777778 4.0 3.969393155318614 3.9530361693780547 4.042799835465364
0.07797797797797798 4.0 3.9675754844592683 3.959318244339462 4.042796344428987
0.07817817817817818 4.0 3.964732671431091 3.9659222651722854 4.04279297058503
0.07837837837837838 4.0 3.961508785661239 3.9726625988501705 4.0427897031776965
0.07857857857857858 4.0 3.9585478965768655 3.979353612346764 4.042786531451188
0.07877877877877879 4.0 3.956494073605125 3.985809672635712 4.042783444649707
0.07897897897897899 4.0 3.955991386173171 3.991845146690658 4.042780432017453
0.07917917917917919 4.0 3.9576839037081593 3.997274401485251 4.042777482798632
0.07937937937937939 4.0 3.9622156956372416 4.001911803993135 4.042774586237442
0.07957957957957959 4.0 3.9699856976735868 4.0056144640782065 4.0427717335898
0.07977977977977979 4.0 3.9803815090908277 4.0084158339023634 4.042768924411249
0.07997997997997999 4.0 3.9925299542986847 4.010394835796445 4.042766160397408
0.0801801801801802 4.0 4.005557857429807 4.011630392139603 4.042763443243896
0.0803803803803804 4.0 4.018592042616845 4.0122014253109874 4.042760774646332
0.0805805805805806 4.0 4.030759333992447 4.012186857689749 4.042758156300339
0.08078078078078077 4.0 4.041186555689263 4.011665611655041 4.042755589901537
0.08098098098098097 4.0 4.049000531839946 4.010716609586012 4.0427530771455435
0.08118118118118117 4.0 4.053328086577141 4.009418773861816 4.042750619727981
0.08138138138138137 4.0 4.0532960440335 4.007851026861601 4.042748219344469
0.08158158158158157 4.0 4.048146885279517 4.0060962439619185 4.042745877633398
0.08178178178178178 4.0 4.038356670534878 4.004279462602893 4.042743595622765
0.08198198198198198 4.0 4.025147624793604 4.002551223125443 4.042741373971354
0.08218218218218218 4.0 4.009752355767408 4.001062420737701 4.042739213332808
0.08238238238238238 4.0 3.993403471168002 3.999963950647802 4.042737114360771
0.08258258258258258 4.0 3.9773335787071025 3.9994067080638835 4.042735077708892
0.08278278278278278 4.0 3.962775286096419 3.999541588194079 4.0427331040308125
0.08298298298298298 4.0 3.950961201047667 4.0005194862465245 4.042731193980178
0.08318318318318318 4.0 3.9431239312725586 4.002491297429352 4.042729348210633
0.08338338338338339 4.0 3.9404960844828083 4.0056079169507015 4.042727567375826
0.08358358358358359 4.0 3.9442857749080287 4.010015708011775 4.042725852030964
0.08378378378378379 4.0 3.9547008411250086 4.0156759537106534 4.042724198711385
0.08398398398398399 4.0 3.9706212010971464 4.022304233190356 4.042722598615826
0.08418418418418419 4.0 3.990835096762539 4.029599162861507 4.0427210425745965
0.08438438438438439 4.0 4.014130770059285 4.0372593591347306 4.0427195214180065
0.0845845845845846 4.0 4.039296462925483 4.044983438420651 4.042718025976369
0.0847847847847848 4.0 4.06512041729923 4.052470017129894 4.042716547079992
0.084984984984985 4.0 4.090390875118625 4.059417711673083 4.042715075559187
0.0851851851851852 4.0 4.113896078321767 4.065525138460845 4.042713602244264
0.0853853853853854 4.0 4.134424268846754 4.070490913903803 4.042712117965536
0.0855855855855856 4.0 4.150763917470171 4.074013727506996 4.042710613554854
0.0857857857857858 4.0 4.162076448339767 4.075911395625184 4.042709082358604
0.085985985985986 4.0 4.1686551530973235 4.076363269912964 4.042707525354464
0.08618618618618618 4.0 4.171007242482133 4.075617030964015 4.042705944962403
0.08638638638638638 4.0 4.169639927233492 4.073920359372022 4.042704343602388
0.08658658658658658 4.0 4.16506041809069 4.071520935730671 4.042702723694385
0.08678678678678678 4.0 4.157775925793022 4.0686664406336455 4.042701087658364
0.08698698698698698 4.0 4.148293661079781 4.065604554674629 4.04269943791429
0.08718718718718718 4.0 4.1371208346902595 4.062582958447306 4.042697776882132
0.08738738738738738 4.0 4.124764657363752 4.059849332545362 4.042696106981859
0.08758758758758758 4.0 4.11173233983955 4.0576513575624755 4.042694430633434
0.08778778778778779 4.0 4.098520849020857 4.0562071705215175 4.042692749693861
0.08798798798798799 4.0 4.0855499215175755 4.055512173659357 4.042691061775839
0.08818818818818819 4.0 4.073204074452082 4.055460195015984 4.042689362556523
0.08838838838838839 4.0 4.061867645440152 4.055944544928256 4.042687647703207
0.08858858858858859 4.0 4.051924972097558 4.056858533733022 4.042685912883182
0.08878878878878879 4.0 4.043760392040074 4.058095471767143 4.042684153763744
0.08898898898898899 4.0 4.037758242883472 4.059548669367466 4.04268236601218
0.0891891891891892 4.0 4.034302862243526 4.061111436870848 4.042680545295786
0.0893893893893894 4.0 4.033778587736009 4.062677084614142 4.042678687281855
0.0895895895895896 4.0 4.036569756976695 4.0641389229342035 4.042676787637678
0.0897897897897898 4.0 4.043030143536582 4.0653891458071385 4.042674842162385
0.08998998998999 4.0 4.052793236014444 4.0662936385881 4.042672849762014
0.0901901901901902 4.0 4.064762486959087 4.066691621850293 4.04267081249158
0.0903903903903904 4.0 4.077808834548432 4.066421128569939 4.042668732546341
0.0905905905905906 4.0 4.090803216960404 4.0653201917232655 4.042666612121559
0.0907907907907908 4.0 4.102616572372928 4.063226844286497 4.042664453412499
0.090990990990991 4.0 4.112119838963926 4.059979119235853 4.042662258614417
0.0911911911911912 4.0 4.118183954911322 4.05541504954756 4.042660029922576
0.09139139139139141 4.0 4.1196798583930425 4.049372668197842 4.042657769532236
0.09159159159159158 4.0 4.11547848758701 4.041690008162923 4.04265547963866
0.09179179179179178 4.0 4.104454364840103 4.032206005759827 4.042653162461553
0.09199199199199198 4.0 4.086283321687529 4.020961556335305 4.042650825685767
0.09219219219219218 4.0 4.06244982172497 4.008453396229051 4.042648489331513
0.09239239239239239 4.0 4.034686305592139 3.9952407610056975 4.0426461751102725
0.09259259259259259 4.0 4.00472521392875 3.9818828862298803 4.04264390473353
0.09279279279279279 4.0 3.974298987374517 3.968939007466231 4.042641699912766
0.09299299299299299 4.0 3.9451400665691527 3.9569683602793813 4.042639582359461
0.09319319319319319 4.0 3.918980892152371 3.9465301802339665 4.0426375737851
0.09339339339339339 4.0 3.8975539047638863 3.9381837028946194 4.042635695901164
0.0935935935935936 4.0 3.8825915450434096 3.9324881638259717 4.042633970419134
0.0937937937937938 4.0 3.8758262536306574 3.930002798592658 4.042632419050494
0.093993993993994 4.0 3.878572305410761 3.9311571427471925 4.042631183649004
0.0941941941941942 4.0 3.889860748578509 3.935672556851281 4.042631062057233
0.0943943943943944 4.0 3.907947238707139 3.9430299024986715 4.042633074894094
0.0945945945945946 4.0 3.9310867963450598 3.9527098443211974 4.042638242960942
0.0947947947947948 4.0 3.9575344420406786 3.964193046950692 4.04264758705914
0.094994994994995 4.0 3.9855451963424047 3.976960175018988 4.042662127990042
0.0951951951951952 4.0 4.013374079798642 3.9904918931579156 4.042682886555004
0.0953953953953954 4.0 4.039276112957802 4.004268865999311 4.042710883555388
0.0955955955955956 4.0 4.061506316368294 4.017771758175005 4.04274713979255
0.09579579579579581 4.0 4.078319710578523 4.030481234316833 4.042792676067851
0.09599599599599601 4.0 4.088085537279832 4.041897691002386 4.042848402664131
0.09619619619619621 4.0 4.090896159222672 4.051819197642862 4.042913562600429
0.09639639639639641 4.0 4.088177615832484 4.060274219136109 4.042986108452
0.09659659659659661 4.0 4.081390672661125 4.067297219392286 4.043063959193667
0.09679679679679681 4.0 4.071996095260456 4.072922662321551 4.043145033800254
0.09699699699699699 4.0 4.061454649182336 4.077185011834063 4.043227251246585
0.09719719719719719 4.0 4.051227099978622 4.080118731839979 4.043308530507482
0.09739739739739739 4.0 4.042774213201172 4.081758286249462 4.043386790557768
0.09759759759759759 4.0 4.037556754401846 4.0821381389726685 4.043459950372267
0.09779779779779779 4.0 4.037035489132505 4.081292753919756 4.043525928925801
0.097997997997998 4.0 4.042651800583744 4.079256360753158 4.043582659111941
0.0981981981981982 4.0 4.054334867893025 4.076044913221442 4.0436291597592255
0.0983983983983984 4.0 4.069443438810248 4.071643299832668 4.043666295559082
0.0985985985985986 4.0 4.085086376521963 4.0660333890866145 4.0436951106485495
0.0987987987987988 4.0 4.098372544214723 4.059197049483064 4.04371664916467
0.098998998998999 4.0 4.106410805075075 4.051116149521796 4.043731955244483
0.0991991991991992 4.0 4.106310022289572 4.041772557702594 4.043742073025028
0.0993993993993994 4.0 4.09517905904476 4.031148142525236 4.043748046643346
0.0995995995995996 4.0 4.070126778527195 4.0192247724895065 4.043750920236478
0.0997997997997998 4.0 4.028262043923424 4.005984316095184 4.043751737941466
0.1 4.0 3.966693718419996 3.991408641842049 4.043751543895347
