c10 c100 c1000 c10000 c100000 c1000000 c10000000 c100000000 c1000000000 c10000000000 c100000000000 c1000000000000 c10000000000000 c100000000000000 c1000000000000000 c10000000000000000 c100000000000000000 c1000000000000000000 x ytrue
1.6705000218913377 1.5937673044173435 1.2937363282940821 0.9249308348618274 0.834958444363035 0.8246298739835252 0.8235816921391184 0.8234767163519513 0.8234662745126836 0.8234651517241323 0.8234643750343424 0.8234598055434967 0.8244312795364523 0.8250041518000611 0.26968750970717353 1.322393065552001e-05 1.3176663968837458e-05 1.1093543063559574e-15 0.3064646464646465 1.6546913232714693
1.709873730609186 1.6274869153709983 1.3115798167786712 0.9284879550806706 0.8353567245121972 0.8246701895613586 0.823585728643708 0.8234771200519504 0.8234663148831758 0.8234651557611861 0.823464375438048 0.8234598055838696 0.8244312795404883 0.82500415180046 0.2696875097072061 1.3223930659398201e-05 1.3176663969225377e-05 1.1481356254531337e-15 0.30929292929292934 1.6945896548759205
1.7469982832910318 1.6593703996498141 1.3285950132109767 0.9318851920975166 0.8357371660668045 0.8247087000953712 0.82358958442899 0.8234775056778663 0.8234663534462401 0.823465159617498 0.8234643758236803 0.8234598056224341 0.8244312795443433 0.82500415180084 0.2696875097072364 1.3223930663052057e-05 1.3176663969590869e-05 1.1846735237895633e-15 0.31212121212121213 1.732675808053222
1.7819398734506846 1.6894612980347465 1.344796308166302 0.9351238972836664 0.8360998774262334 0.8247454160470795 0.82359326053719 0.8234778733338817 0.8234663902122934 0.823465163294109 0.8234643761913409 0.8234598056592022 0.8244312795480186 0.8250041518012017 0.26968750970726474 1.3223930666482629e-05 1.3176663969934034e-05 1.2189783945434706e-15 0.314949494949495 1.7687859196462175
1.8147044081731023 1.717764107729248 1.3601821372330125 0.9382029746288978 0.836444737519663 0.8247803252567787 0.8235967557519082 0.823478222898353 0.8234664251691687 0.823465166789801 0.823464376540909 0.823459805694162 0.8244312795515136 0.8250041518015456 0.26968750970729105 1.3223930669688713e-05 1.3176663970254734e-05 1.2510383205095432e-15 0.3177777777777778 1.8027621564374243
1.8451566432328308 1.7441775858500403 1.374704411740407 0.941111415176955 0.8367704470976947 0.8248132953760475 0.8236000568135322 0.8234785530450727 0.8234664581842432 0.8234651700913129 0.8234643768710603 0.8234598057271798 0.8244312795548141 0.8250041518018707 0.269687509707315 1.3223930672658238e-05 1.3176663970551773e-05 1.2807326474692566e-15 0.32060606060606067 1.8344538600384532
1.8731379776976853 1.7686103949552427 1.3883582824146319 0.9438544914531496 0.8370777166616672 0.8248443996126751 0.8236031710647882 0.8234788645085325 0.82346648933097 0.8234651732059903 0.8234643771825294 0.8234598057583293 0.8244312795579274 0.8250041518021773 0.2696875097073372 1.3223930675414888e-05 1.3176663970827532e-05 1.3082982862104304e-15 0.32343434343434346 1.863718656809506
1.898572568831777 1.7910579818809804 1.4011903002443624 0.9464502793689581 0.8373688006835519 0.8248738688667681 0.8236061216514072 0.8234791596038608 0.8234665188408676 0.8234651761569844 0.8234643774776308 0.8234598057878422 0.824431279560877 0.825004151802468 0.26968750970735794 1.3223930678000553e-05 1.3176663971086192e-05 1.3341541486241164e-15 0.3262626262626263 1.890423521400332
1.9213986982434972 1.8115100387069056 1.4131790751968545 0.9488883441540474 0.83764235441061 0.8249015649287788 0.8236088947142104 0.8234794369447577 0.8234665465753003 0.8234651789304313 0.8234643777549764 0.8234598058155804 0.8244312795636495 0.8250041518027407 0.26968750970737676 1.3223930680388081e-05 1.3176663971325045e-05 1.3580285598476688e-15 0.3290909090909091 1.914445782817447
1.9414512028898425 1.8298650008396276 1.4242360630804713 0.9511436641037183 0.8378954207113609 0.8249271867297918 0.8236114600917992 0.82347969351454 0.8234665722325945 0.8234651814961633 0.8234643780115489 0.8234598058412428 0.8244312795662143 0.8250041518029928 0.269687509707393 1.3223930682526771e-05 1.3176663971539026e-05 1.3794146522164191e-15 0.33191919191919195 1.9356740623843238
1.958451306180279 1.845951827433423 1.4342752074608094 0.9532005403115951 0.8381263477840422 0.824950568492852 0.8236138012008483 0.8234799276548179 0.8234665956469139 0.8234651838375981 0.8234643782456922 0.8234598058646614 0.8244312795685549 0.8250041518032234 0.26968750970740596 1.3223930684397767e-05 1.3176663971726232e-05 1.3981239606895749e-15 0.3347474747474748 1.954009133567324
1.97214217394247 1.8596537501079786 1.4432731407994184 0.9550538692043552 0.8383344440756662 0.8249716385884771 0.8236159108528234 0.8234801386464804 0.8234666167463445 0.8234651859475446 0.8234643784566873 0.823459805885764 0.8244312795706639 0.8250041518034305 0.2696875097074165 1.3223930686002529e-05 1.317666397188683e-05 1.4141709137366169e-15 0.33757575757575764 1.9693646943839096
1.9825140229569649 1.8711061770838953 1.451404714331959 0.9567533091437959 0.8385255455868862 0.8249909906807549 0.8236178485163204 0.8234803324374094 0.8234666361256828 0.8234651878854805 0.8234643786504807 0.823459805905146 0.8244312795726018 0.8250041518036207 0.26968750970742567 1.3223930687446193e-05 1.3176663972031311e-05 1.4286067690881361e-15 0.3404040404040405 1.981668043982117
1.9898335812658592 1.8806573129416102 1.4589154372058777 0.9583636792912419 0.8387074104197537 0.8250094161140813 0.8236196934844876 0.8234805169585107 0.8234666545780346 0.8234651897307168 0.8234643788350043 0.8234598059236014 0.824431279574446 0.8250041518038023 0.2696875097074341 1.3223930688855202e-05 1.3176663972172346e-05 1.4426962764236644e-15 0.3432323232323233 1.9908606559704294
1.9944337791767555 1.8886093295694084 1.465828124615959 0.9598611455757153 0.8388766501502627 0.825026563577232 0.8236214104985763 0.8234806886826317 0.8234666717506742 0.8234651914479826 0.8234643790067331 0.8234598059407763 0.824431279576161 0.8250041518039716 0.2696875097074415 1.3223930690165277e-05 1.3176663972303481e-05 1.4557964735176782e-15 0.34606060606060607 1.9968986421718895
1.9966227543424164 1.8952174130448562 1.4721482527233025 0.9612266973638237 0.8390306795266852 0.825042166228942 0.8236229727895463 0.823480844932019 0.8234666873758172 0.8234651930104995 0.8234643791629861 0.8234598059564029 0.8244312795777221 0.8250041518041256 0.2696875097074471 1.3223930691327494e-05 1.3176663972419825e-05 1.467418145176635e-15 0.3488888888888889 1.9997531016607049
1.9966178667655787 1.90069444680246 1.4780041335760088 0.9625042561122623 0.8391749787736977 0.8250567854156243 0.8236244366282143 0.823480991335117 0.8234667020163191 0.8234651944745524 0.8234643793093918 0.8234598059710454 0.8244312795791839 0.8250041518042699 0.2696875097074517 1.3223930692438136e-05 1.3176663972530993e-05 1.4785243521397791e-15 0.35171717171717176 1.999410351197265
1.9945618004137373 1.905169624795727 1.4834643324961538 0.9637167311860887 0.8393123620325724 0.8250707088516064 0.8236258308502804 0.8234811307761366 0.8234667159606095 0.823465195868983 0.8234643794488361 0.8234598059849922 0.8244312795805757 0.8250041518044069 0.2696875097074565 1.3223930693548303e-05 1.3176663972642127e-05 1.4896256921002456e-15 0.3545454545454546 1.9958720344906868
1.9905806452495751 1.908699624572919 1.4884639471292511 0.9648320111912456 0.8394386851722134 0.8250835106246257 0.8236271127469117 0.8234812589830185 0.8234667287814708 0.8234651971510707 0.823464379577046 0.8234598059978135 0.8244312795818542 0.8250041518045322 0.2696875097074606 1.322393069458597e-05 1.3176663972746017e-05 1.5000019192456876e-15 0.35737373737373745 1.9891551090680784
1.9848069414801066 1.9113319727831237 1.492981652278626 0.9658425017328285 0.8395530108068887 0.8250950948390898 0.823628272706527 0.8234813749943857 0.8234667403827631 0.8234651983112046 0.8234643796930592 0.8234598060094154 0.8244312795830111 0.8250041518046466 0.2696875097074638 1.3223930695535488e-05 1.3176663972841081e-05 1.5094969597738341e-15 0.3602020202020203 1.9792917108972872
1.9773985285810907 1.913134200936796 1.4970748994061824 0.9667788221845988 0.8396593288305053 0.8251058719470659 0.8236293518915916 0.823481482927656 0.8234667511762386 0.8234651993905553 0.8234643798009935 0.8234598060202101 0.8244312795840891 0.8250041518047533 0.26968115017948135 1.3223930696467877e-05 1.3176663972934433e-05 1.5188209693992324e-15 0.36303030303030304 1.9663288982753977
1.9685604295198897 1.9141742582873027 1.500712201507357 0.9676306185523509 0.8397564063591201 0.8251157163971986 0.8236303377240386 0.823481581524796 0.8234667610360916 0.8234652003765428 0.8234643798995941 0.8234598060300689 0.8244312795850723 0.8250041518048513 0.26492516782115216 1.3223930697360856e-05 1.3176663973023858e-05 1.5277507739884457e-15 0.3658585858585859 1.9503282778390016
1.9585425399570684 1.9145220223389452 1.5037854682531973 0.9683517790090199 0.8398383606069422 0.8251240240526363 0.8236311696277183 0.823481664726563 0.8234667693563839 0.8234652012085751 0.823464379982799 0.8234598060383891 0.8244312795859025 0.8250041518049344 0.24208533323823683 1.3223930698111573e-05 1.3176663973099044e-05 1.5352579782476693e-15 0.36868686868686873 1.9313655168551302
1.9476722413864302 1.9143320252325873 1.506326732099878 0.9689632857772429 0.8399081800509144 0.8251311053871377 0.823631878769696 0.8234817356508626 0.8234667764489151 0.8234652019178308 0.8234643800537242 0.8234598060454809 0.8244312795866098 0.8250041518050046 0.1991977117967408 1.3223930698769502e-05 1.3176663973164946e-05 1.5418374633965768e-15 0.3715151515151516 1.9095297471951342
1.9362859212757981 1.9137884658175954 1.5083165876539268 0.9694505127275149 0.839964028482402 0.8251367721982911 0.8236324462828442 0.8234817924105106 0.8234667821249619 0.8234652024854373 0.8234643801104854 0.823459806051156 0.8244312795871761 0.8250041518050606 0.13765148739995 1.3223930699294112e-05 1.317666397321754e-05 1.5470836963277503e-15 0.3743434343434344 1.8849228675603424
1.9245993375402977 1.9130049802236728 1.509663265818737 0.9697681355859672 0.840000250410118 0.8251404455352701 0.8236328141355043 0.8234818292009735 0.8234667858040606 0.8234652028533483 0.8234643801472779 0.8234598060548342 0.824431279587543 0.8250041518050978 0.060120557565436994 1.3222109631537463e-05 1.3174867658603983e-05 1.5500040181574456e-15 0.37717171717171727 1.8576587516018122
1.91276049436664 1.9120835598011456 1.510409889781473 0.9699173727962468 0.8400168761161129 0.8251421274979363 0.8236329825284219 0.8234818460422345 0.8234667874882072 0.8234652030217633 0.8234643801641175 0.8234598060565197 0.824431279587711 0.8250041518051139 -0.02876091977232604 -0.00020764863070637924 -0.00020469362354915248 1.5506044702489108e-15 0.38 1.8278623705424561
